2015-07-08 15:06:05 - Humidity state updated to 94.00
2015-07-08 17:15:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:15:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:15:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:15:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:15:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:15:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:15:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:16:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:16:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:16:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:16:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:16:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:16:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:16:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:16:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:16:04 - Humidity state updated to 94.00
2015-07-08 17:16:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:16:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:16:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:16:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:16:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:16:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:16:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:16:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:17:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:17:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:17:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:17:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:17:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:17:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:17:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:17:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:17:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:17:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:17:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:17:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:17:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:17:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:17:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:17:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:18:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:18:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:18:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:18:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:18:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:18:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:18:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:18:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:18:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:18:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:18:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:18:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:18:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:18:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:18:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:18:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:19:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:19:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:19:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:19:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:19:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:19:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:19:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:19:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:19:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:19:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:19:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:19:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:19:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:19:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:19:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:19:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:20:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:20:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:20:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:20:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:20:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:20:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:20:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:20:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:20:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:20:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:20:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:20:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:20:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:20:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:20:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:20:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:21:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:21:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:21:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:21:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:21:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:21:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:21:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:21:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:21:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:21:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:21:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:21:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:21:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:21:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:21:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:21:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:22:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:22:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:22:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:22:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:22:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:22:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:22:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:22:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:22:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:22:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:22:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:22:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:22:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:22:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:22:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:22:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:23:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:23:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:23:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:23:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:23:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:23:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:23:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:23:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:47:36 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:47:36 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:47:36 - Window_GF_Living state updated to CLOSED
2015-07-14 20:47:36 - Window_GF_Toilet state updated to CLOSED
2015-07-14 20:47:36 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:47:36 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:47:36 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:47:36 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:47:36 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 20:47:36 - Window_GF_Kitchen state updated to OPEN
2015-07-14 20:47:36 - Window_GF_Living state updated to CLOSED
2015-07-14 20:47:36 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:47:36 - Window_FF_Bath state updated to OPEN
2015-07-14 20:47:36 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:47:37 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:47:37 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:47:51 - Temperature state updated to 24.00
2015-07-14 20:47:51 - Humidity state updated to 85.00
2015-07-14 20:48:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 20:48:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:48:00 - Window_GF_Living state updated to OPEN
2015-07-14 20:48:00 - Window_GF_Toilet state updated to CLOSED
2015-07-14 20:48:02 - Window_FF_Bath state updated to OPEN
2015-07-14 20:48:02 - Window_FF_Bed state updated to OPEN
2015-07-14 20:48:02 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:48:02 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:48:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:48:31 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:48:31 - Window_GF_Living state updated to CLOSED
2015-07-14 20:48:31 - Window_GF_Toilet state updated to CLOSED
2015-07-14 20:48:31 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:48:31 - Window_FF_Bed state updated to OPEN
2015-07-14 20:48:31 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:48:31 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:49:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:49:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:49:00 - Window_GF_Living state updated to OPEN
2015-07-14 20:49:00 - Window_GF_Toilet state updated to CLOSED
2015-07-14 20:49:00 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:49:00 - Window_FF_Bed state updated to OPEN
2015-07-14 20:49:00 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:49:00 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:49:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:49:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:49:30 - Window_GF_Living state updated to OPEN
2015-07-14 20:49:30 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:49:30 - Window_FF_Bath state updated to OPEN
2015-07-14 20:49:30 - Window_FF_Bed state updated to OPEN
2015-07-14 20:49:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:49:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:50:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 20:50:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:50:00 - Window_GF_Living state updated to OPEN
2015-07-14 20:50:00 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:50:00 - Window_FF_Bath state updated to OPEN
2015-07-14 20:50:00 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:50:00 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:50:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:50:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:50:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 20:50:30 - Window_GF_Living state updated to CLOSED
2015-07-14 20:50:30 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:50:30 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:50:30 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:50:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:50:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:51:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 20:51:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:51:00 - Window_GF_Living state updated to CLOSED
2015-07-14 20:51:00 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:51:00 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:51:00 - Window_FF_Bed state updated to OPEN
2015-07-14 20:51:00 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:51:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:51:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 20:51:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:51:30 - Window_GF_Living state updated to OPEN
2015-07-14 20:51:30 - Window_GF_Toilet state updated to CLOSED
2015-07-14 20:51:30 - Window_FF_Bath state updated to OPEN
2015-07-14 20:51:30 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:51:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:51:30 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:52:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 20:52:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:52:00 - Window_GF_Living state updated to CLOSED
2015-07-14 20:52:00 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:52:00 - Window_FF_Bath state updated to OPEN
2015-07-14 20:52:00 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:52:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:52:00 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:55:21 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:55:21 - Window_GF_Kitchen state updated to OPEN
2015-07-14 20:55:21 - Window_GF_Living state updated to CLOSED
2015-07-14 20:55:21 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:55:21 - Window_FF_Bath state updated to OPEN
2015-07-14 20:55:21 - Window_FF_Bed state updated to OPEN
2015-07-14 20:55:21 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:55:21 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:55:35 - Temperature state updated to 24.00
2015-07-14 20:55:35 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:55:35 - Humidity state updated to 80.00
2015-07-14 20:55:35 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:55:35 - Window_GF_Living state updated to OPEN
2015-07-14 20:55:35 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:55:35 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:55:35 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:55:35 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:55:35 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:56:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:56:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:56:00 - Window_GF_Living state updated to CLOSED
2015-07-14 20:56:00 - Window_GF_Toilet state updated to CLOSED
2015-07-14 20:56:00 - Window_FF_Bath state updated to OPEN
2015-07-14 20:56:00 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:56:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 20:56:01 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:56:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:56:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:56:30 - Window_GF_Living state updated to CLOSED
2015-07-14 20:56:30 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:56:31 - Window_FF_Bath state updated to CLOSED
2015-07-14 20:56:31 - Window_FF_Bed state updated to CLOSED
2015-07-14 20:56:31 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:56:31 - Window_FF_Office_Door state updated to OPEN
2015-07-14 20:56:59 - Light received command ON
2015-07-14 20:57:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 20:57:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 20:57:00 - Window_GF_Living state updated to CLOSED
2015-07-14 20:57:00 - Window_GF_Toilet state updated to OPEN
2015-07-14 20:57:00 - Window_FF_Bath state updated to OPEN
2015-07-14 20:57:00 - Window_FF_Bed state updated to OPEN
2015-07-14 20:57:00 - Window_FF_Office_Window state updated to OPEN
2015-07-14 20:57:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 20:57:13 - Light received command OFF
2015-07-14 21:00:59 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:00:59 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:00:59 - Window_GF_Living state updated to OPEN
2015-07-14 21:00:59 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:00:59 - Window_FF_Bath state updated to OPEN
2015-07-14 21:00:59 - Window_FF_Bed state updated to OPEN
2015-07-14 21:00:59 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:00:59 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:01:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:01:00 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:01:01 - Window_GF_Living state updated to CLOSED
2015-07-14 21:01:01 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:01:01 - Window_FF_Bath state updated to OPEN
2015-07-14 21:01:01 - Window_FF_Bed state updated to OPEN
2015-07-14 21:01:01 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:01:01 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:01:09 - Light state updated to OFF
2015-07-14 21:01:12 - Temperature state updated to 24.00
2015-07-14 21:01:12 - Humidity state updated to 80.00
2015-07-14 21:01:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:01:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:01:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:01:30 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:01:30 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:01:30 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:01:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:01:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:01:41 - Light received command ON
2015-07-14 21:01:43 - Light received command OFF
2015-07-14 21:02:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:02:00 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:02:00 - Window_GF_Living state updated to CLOSED
2015-07-14 21:02:00 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:02:00 - Window_FF_Bath state updated to OPEN
2015-07-14 21:02:00 - Window_FF_Bed state updated to OPEN
2015-07-14 21:02:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:02:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:02:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:02:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:02:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:02:30 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:02:30 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:02:30 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:02:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:02:30 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:03:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:03:00 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:03:00 - Window_GF_Living state updated to CLOSED
2015-07-14 21:03:00 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:03:00 - Window_FF_Bath state updated to OPEN
2015-07-14 21:03:00 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:03:00 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:03:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:03:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:03:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:03:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:03:30 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:03:30 - Window_FF_Bath state updated to OPEN
2015-07-14 21:03:30 - Window_FF_Bed state updated to OPEN
2015-07-14 21:03:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:03:30 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:04:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:04:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:04:00 - Window_GF_Living state updated to CLOSED
2015-07-14 21:04:01 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:04:01 - Window_FF_Bath state updated to OPEN
2015-07-14 21:04:01 - Window_FF_Bed state updated to OPEN
2015-07-14 21:04:01 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:04:01 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:04:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:04:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:04:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:04:31 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:04:31 - Window_FF_Bath state updated to OPEN
2015-07-14 21:04:31 - Window_FF_Bed state updated to OPEN
2015-07-14 21:04:31 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:04:31 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:05:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:05:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:05:00 - Window_GF_Living state updated to OPEN
2015-07-14 21:05:00 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:05:00 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:05:00 - Window_FF_Bed state updated to OPEN
2015-07-14 21:05:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:05:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:05:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:05:30 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:05:30 - Window_GF_Living state updated to OPEN
2015-07-14 21:05:30 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:05:30 - Window_FF_Bath state updated to OPEN
2015-07-14 21:05:30 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:05:30 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:05:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:06:11 - Light state updated to Undefined
2015-07-14 21:06:11 - Light_SF_Corridor_Ceiling state updated to Undefined
2015-07-14 21:06:11 - Light state updated to OFF
2015-07-14 21:06:15 - Temperature state updated to 24.00
2015-07-14 21:06:16 - Humidity state updated to 80.00
2015-07-14 21:10:47 - Light state updated to Undefined
2015-07-14 21:10:50 - Light state updated to OFF
2015-07-14 21:10:51 - Temperature state updated to 24.00
2015-07-14 21:10:51 - Humidity state updated to 78.00
2015-07-14 21:18:31 - DemoLocation state updated to 52.52?N, 13.40?W, 0.00 m
2015-07-14 21:18:31 - Temperature_GF_Corridor state updated to 18.70000000
2015-07-14 21:18:31 - Temperature_GF_Toilet state updated to 22.10000000
2015-07-14 21:18:31 - Temperature_GF_Living state updated to 20.70000000
2015-07-14 21:18:31 - Temperature_GF_Kitchen state updated to 20.80000000
2015-07-14 21:18:31 - Temperature_FF_Bath state updated to 19.20000000
2015-07-14 21:18:31 - Temperature_FF_Office state updated to 22.50000000
2015-07-14 21:18:31 - Temperature_FF_Child state updated to 17.90000000
2015-07-14 21:18:31 - Temperature_FF_Bed state updated to 22.50000000
2015-07-14 21:18:31 - Temperature_GF_Corridor state updated to 21.00000000
2015-07-14 21:18:31 - Temperature_GF_Toilet state updated to 21.50000000
2015-07-14 21:18:31 - Temperature_GF_Living state updated to 19.00000000
2015-07-14 21:18:31 - Temperature_GF_Kitchen state updated to 18.90000000
2015-07-14 21:18:31 - Temperature_FF_Bath state updated to 17.80000000
2015-07-14 21:18:31 - Temperature_FF_Office state updated to 20.90000000
2015-07-14 21:18:31 - Temperature_FF_Child state updated to 22.30000000
2015-07-14 21:18:31 - Temperature_FF_Bed state updated to 22.40000000
2015-07-14 21:18:39 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:18:39 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:18:39 - Window_GF_Living state updated to OPEN
2015-07-14 21:18:39 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:18:39 - Window_FF_Bath state updated to OPEN
2015-07-14 21:18:39 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:18:39 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:18:39 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:18:39 - Garage_Door state updated to OPEN
2015-07-14 21:18:39 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:18:39 - Window_GF_Kitchen state updated to OPEN
2015-07-14 21:18:40 - Window_GF_Living state updated to CLOSED
2015-07-14 21:18:40 - Window_GF_Toilet state updated to OPEN
2015-07-14 21:18:40 - Window_FF_Bath state updated to OPEN
2015-07-14 21:18:40 - Window_FF_Bed state updated to OPEN
2015-07-14 21:18:40 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:18:40 - Window_FF_Office_Door state updated to OPEN
2015-07-14 21:18:40 - Window_GF_Frontdoor state updated to OPEN
2015-07-14 21:18:40 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:18:40 - Window_GF_Living state updated to OPEN
2015-07-14 21:18:40 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:18:40 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:18:40 - Window_FF_Bed state updated to OPEN
2015-07-14 21:18:40 - Window_FF_Office_Window state updated to OPEN
2015-07-14 21:18:40 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:18:40 - Garage_Door state updated to OPEN
2015-07-14 21:18:40 - Window_GF_Frontdoor state updated to CLOSED
2015-07-14 21:18:40 - Window_GF_Kitchen state updated to CLOSED
2015-07-14 21:18:41 - Window_GF_Living state updated to OPEN
2015-07-14 21:18:41 - Window_GF_Toilet state updated to CLOSED
2015-07-14 21:18:41 - Window_FF_Bath state updated to CLOSED
2015-07-14 21:18:41 - Window_FF_Bed state updated to CLOSED
2015-07-14 21:18:41 - Window_FF_Office_Window state updated to CLOSED
2015-07-14 21:18:41 - Window_FF_Office_Door state updated to CLOSED
2015-07-14 21:18:45 - Date state updated to 2015-07-14T21:18:45
2015-07-14 21:18:49 - Light state updated to OFF
2015-07-14 21:18:51 - Temperature state updated to 24.00
2015-07-14 21:18:51 - Humidity state updated to 78.00
2015-07-14 21:18:54 - Weather_Humidity state updated to 100
